candidate_order,grid_ordinal,batch_id,method,e,bh,trw,k,w,m,entry_fill_mode,entry_execution_policy,entry_slippage,speed_window_bars,baseline_sampling_policy,combo_id,strategy_id,exit_mode,speed_exit_enabled,rebound_exit_enabled,train_trade_count,train_return,train_return_excluding_gap_spanning_trades,train_avg_trade,train_max_drawdown,gap_spanning_trade_count,high_single_bar_share_ge_0p8_count,signal_single_bar_share_median,signal_single_bar_share_p95,synthetic_signal_trade_count,segment_end_exit_count,rebound_exit_count,speed_exit_count,scenario_1_qualified,scenario_2_qualified,scenario_3_qualified,qualified_scenario_count,scenario_schema_id,scenario_selection_mode,train_max_drawdown_abs,source_campaign_id,source_stage_id,source_stage_root,source_plan_fingerprint,source_stage_key,scenario_3_qualified_segment_count,scenario_3_failed_segment_ids,train_cost_adjusted_return,train_cost_adjusted_avg_trade,train_cost_adjusted_max_drawdown,train_cost_adjusted_max_drawdown_abs,round_trip_cost_bps,estimated_total_commission_quote,estimated_total_slippage_quote,estimated_total_cost_quote,cost_quote_currency,cost_model_id,estimated_total_commission_krw,estimated_total_slippage_krw,estimated_total_cost_krw,waited_entry_count,maximum_entry_wait_bars,holding_bar_distance_median,holding_bar_distance_p95,scenario_3_cost_adjusted_return_rank,scenario_3_gross_return_rank,scenario_3_total_return_rank,scenario_3_diagnostic_rank,e_family,bh_family,selection_role,previous_test_evaluation
19,1884,batch_00157,rolling_tr_sum,280,240,20,1.1,6,4.5,calculated_threshold,wait_next_real_trade,0.0,340,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s340_rx1_e280_bh240_trw20_k1p1_w6_m4p5_36f42f8e49,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,91,0.5807353330955574,0.0732837890077071,0.0052376540833147,-0.1030156923840091,27,2,0.1830985915492887,0.4760036917397392,57,0,27,64,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1030156923840091,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5304571049311464,0.0048807877238677,-0.1078405597363832,0.1078405597363832,3.568663594470046,789898.2000000001,1007097.0,1796995.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,789898.2000000001,1007097.0,1796995.2,1,1,529.0,1422.0,,,,93.0,,,training_multimetric_new_exact,False
20,2090,batch_00175,rolling_tr_sum,320,170,10,1.5,6,4.5,calculated_threshold,wait_next_real_trade,0.0,384,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s384_rx1_e320_bh170_trw10_k1p5_w6_m4p5_770ca2283a,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,117,0.7720948737234441,0.0479951482244336,0.0051255254746136,-0.1499225356390587,35,4,0.2093023255814187,0.5066447908121584,67,1,38,78,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1499225356390587,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,1,market_01|market_03,0.6999457860851517,0.0047686591151666,-0.1569223404317686,0.1569223404317686,3.568663594470046,1015583.4,1294839.0,2310422.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1015583.4,1294839.0,2310422.4,1,1,580.0,1484.7999999999988,,,,1924.0,,,training_multimetric_new_exact,False
21,25,batch_00004,rolling_tr_sum,680,72,32,2.2,6,0.5,calculated_threshold,wait_next_real_trade,0.0,38,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s38_rx1_e680_bh72_trw32_k2p2_w6_m0p5_a931c04075,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,20,0.0270079421635955,0.0270079421635955,0.0013357021010261,-0.0021834692523724,0,2,0.1396959552093433,1.0,15,0,19,1,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0021834692523724,v4_4_positive_entry_signal_repair_20260805,continuation_round_28_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_28_ai_adaptive_grid_all_window,1e6ef33d20b63cc1f64110d4639ea24f52061632698fd6bbb731dce4af852844,v4_4_positive_entry_signal_repair_20260805::continuation_round_28_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.0197123258990432,0.0009788357415791,-0.002743348400961,0.002743348400961,3.568663594470046,173604.0,221340.0,394944.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,173604.0,221340.0,394944.0,1,2,12.0,58.45000000000003,,,,19735.0,,,training_multimetric_new_exact,False
22,262,batch_00033,rolling_tr_sum,300,84,3,0.55,1,0.8,calculated_threshold,wait_next_real_trade,0.0,180,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s180_rx1_e300_bh84_trw3_k0p55_w1_m0p8_fecd4bd9b4,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,13121,4.250136254155823,4.178339350274946,0.0001271634378269,-0.0429256243935467,32,2922,0.5909090909091003,1.0,1792,0,13117,4,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0429256243935467,v4_4_positive_entry_signal_repair_20260805,continuation_round_24_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_24_ai_generated_leap_all_window,c55bf6cf3cdd1c77bcf0e17d2c332032b221c8182085c103390911cc3b638bf9,v4_4_positive_entry_signal_repair_20260805::continuation_round_24_ai_generated_leap_all_window,0,market_01|market_02|market_03,-0.9514148252397092,-0.00022970292162,-0.9517945981817416,0.9517945981817416,3.568663594470046,113892904.2,145210107.0,259103011.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,113892904.2,145210107.0,259103011.2,176,10,1.0,10.0,,,,37054.0,,,training_multimetric_new_exact,False
23,19,batch_00003,rolling_tr_sum,376,171,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e376_bh171_trw12_k1p26_w7_m4p5_2740197ff8,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,116,0.831156853181771,-0.0032983648938837,0.0054630986920858,-0.1547072228043351,36,4,0.209181670312387,0.5130229696472765,66,1,37,78,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1547072228043351,v4_4_positive_entry_signal_repair_20260805,continuation_round_58_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_58_ai_adaptive_grid_all_window,8f0065fa16490d9a66afeb0ad4b32c9c01b7ed9fb2468311458a5b70d96fcea9,v4_4_positive_entry_signal_repair_20260805::continuation_round_58_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.7572500220678842,0.0051062323326388,-0.1622675531473244,0.1622675531473244,3.568663594470046,1006903.2,1283772.0,2290675.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1006903.2,1283772.0,2290675.2,0,0,587.0,1557.25,,,,9596.0,,,training_multimetric_new_exact,False
24,3,batch_00001,rolling_tr_sum,480,480,12,1.26,6,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e480_bh480_trw12_k1p26_w6_m4p5_a608c49c0a,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,106,0.7132017717806645,0.0013639118766108,0.0053428946406478,-0.154928989840241,35,4,0.210878269017801,0.5817920918367345,58,1,35,70,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.154928989840241,v4_4_positive_entry_signal_repair_20260805,continuation_round_03_bh_expansion_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_03_bh_expansion_all_window,ac535bc34c9bfacaad78eea5e759a33aa9dbd38de2979de37c9c7c9af6f00cd6,v4_4_positive_entry_signal_repair_20260805::continuation_round_03_bh_expansion_all_window,0,market_01|market_02|market_03,0.6498955170173646,0.0049860282812008,-0.1621886464703273,0.1621886464703273,3.568663594470046,920101.2,1173102.0,2093203.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,920101.2,1173102.0,2093203.2,1,1,567.0,1621.75,,,,9881.0,5.0,4.0,training_multimetric_new_exact,False
25,15,batch_00002,rolling_tr_sum,365,171,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e365_bh171_trw12_k1p26_w7_m4p5_6f10d93ee3,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,118,0.8320931227414463,-0.0015886602914018,0.0053745400997342,-0.1547072228043352,36,4,0.209181670312387,0.5002666119770423,68,1,39,78,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1547072228043352,v4_4_positive_entry_signal_repair_20260805,continuation_round_70_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_70_ai_adaptive_grid_all_window,f500356f7dda4017b0c231cbe31ffac264a8080371c03caf91cd572cf457b9e9,v4_4_positive_entry_signal_repair_20260805::continuation_round_70_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.75689422145649,0.0050176737402872,-0.162267553147325,0.162267553147325,3.568663594470046,1024263.6,1305906.0,2330169.6,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1024263.6,1305906.0,2330169.6,1,1,585.0,1554.7499999999998,,,,9600.0,,,training_multimetric_new_exact,False
26,5,batch_00001,rolling_tr_sum,96,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,755,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s755_rx1_e96_bh612_trw24_k1p6_w16_m2_fd771c507b,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,25,0.2655312827147902,0.0778736310075947,0.0097104871029027,-0.0390368422546661,7,1,0.1893764434180108,0.4703583061888854,13,0,19,6,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0390368422546661,v4_4_positive_entry_signal_repair_20260805,continuation_round_67_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_67_ai_adaptive_grid_all_window,d824648d7a703b84fe37eda633649f609f275bbd08ecda96f787285c47f89d7e,v4_4_positive_entry_signal_repair_20260805::continuation_round_67_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.2543911479501701,0.0093536207434557,-0.0400790484773397,0.0400790484773397,3.568663594470046,217005.00000000003,276675.0,493680.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,217005.00000000003,276675.0,493680.0,0,0,694.0,2107.3999999999987,,,,11023.0,,,training_multimetric_new_exact,False
27,2565,batch_00214,rolling_tr_sum,320,200,20,1.1,6,4.5,calculated_threshold,wait_next_real_trade,0.0,330,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s330_rx1_e320_bh200_trw20_k1p1_w6_m4p5_1c5f510a94,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,92,0.5808072002514209,0.0736655462445639,0.0051754377555727,-0.1025423344118219,26,2,0.179311221247957,0.4880735542948184,58,0,26,66,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1025423344118219,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5299807891417807,0.0048185713961257,-0.1073695821230296,0.1073695821230296,3.568663594470046,798578.4,1018164.0,1816742.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,798578.4,1018164.0,1816742.4,0,0,509.5,1394.2000000000005,,,,94.0,,,training_multimetric_new_exact,False
28,2220,batch_00185,rolling_tr_sum,320,170,12,1.3,6,4.5,calculated_threshold,wait_next_real_trade,0.0,384,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s384_rx1_e320_bh170_trw12_k1p3_w6_m4p5_0b7b3d0dfb,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,115,0.7699624284581947,0.0587835277348169,0.0052011227115713,-0.1464397141051231,35,3,0.2058823529411764,0.5188832054561259,69,1,36,78,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1464397141051231,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,1,market_01|market_03,0.6991121338753179,0.0048442563521243,-0.1531647606126704,0.1531647606126704,3.568663594470046,998223.0,1272705.0,2270928.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,998223.0,1272705.0,2270928.0,1,1,570.0,1493.5999999999997,,,,1926.0,,,training_multimetric_new_exact,False
29,26,batch_00004,rolling_tr_sum,680,72,32,2.2,6,0.5,calculated_threshold,wait_next_real_trade,0.0,40,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s40_rx1_e680_bh72_trw32_k2p2_w6_m0p5_a18c1234ff,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,20,0.0270079421635955,0.0270079421635955,0.0013357021010261,-0.0021834692523724,0,2,0.1396959552093433,1.0,15,0,19,1,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0021834692523724,v4_4_positive_entry_signal_repair_20260805,continuation_round_64_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_64_ai_adaptive_grid_all_window,bc28017119e944ae45dc69fcab37219d904c6cc86ce30136c631eb9919f42667,v4_4_positive_entry_signal_repair_20260805::continuation_round_64_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.0197123258990432,0.0009788357415791,-0.002743348400961,0.002743348400961,3.568663594470046,173604.0,221340.0,394944.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,173604.0,221340.0,394944.0,1,2,12.0,58.45000000000003,,,,19736.0,,,training_multimetric_new_exact,False
30,239,batch_00030,rolling_tr_sum,240,168,3,0.6,1,0.5,calculated_threshold,wait_next_real_trade,0.0,900,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s900_rx1_e240_bh168_trw3_k0p6_w1_m0p5_27dd02fe68,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,13426,4.138040715386751,4.072588846306772,0.0001224818192539,-0.0433010511037453,28,2686,0.5755500207554751,1.0,1904,0,13426,0,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0433010511037453,v4_4_positive_entry_signal_repair_20260805,continuation_round_105_ai_generated_leap_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_105_ai_generated_leap_all_window,56f653a766f3e4b1b7d306a12fab5e81c33e715e96db8a8a814b8937b2038379,v4_4_positive_entry_signal_repair_20260805::continuation_round_105_ai_generated_leap_all_window,0,market_01|market_02|market_03,-0.95735688870545,-0.0002343845401931,-0.957380587991334,0.957380587991334,3.568663594470046,116540365.2,148585542.0,265125907.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,116540365.2,148585542.0,265125907.2,156,10,1.0,7.0,,,,37057.0,,,training_multimetric_new_exact,False
31,20,batch_00003,rolling_tr_sum,584,171,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e584_bh171_trw12_k1p26_w7_m4p5_0cb162791c,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,117,0.8312057627151934,0.0013196852393237,0.0054091729895728,-0.1453421429913926,36,4,0.2058823529411764,0.5942223519113217,68,1,41,75,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1453421429913926,v4_4_positive_entry_signal_repair_20260805,continuation_round_58_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_58_ai_adaptive_grid_all_window,8f0065fa16490d9a66afeb0ad4b32c9c01b7ed9fb2468311458a5b70d96fcea9,v4_4_positive_entry_signal_repair_20260805::continuation_round_58_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.7566703895240652,0.0050523066301258,-0.1526804873416338,0.1526804873416338,3.568663594470046,1015583.4,1294839.0,2310422.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1015583.4,1294839.0,2310422.4,2,1,585.0,1555.9999999999998,,,,9601.0,,,training_multimetric_new_exact,False
32,1798,batch_00150,rolling_tr_sum,240,240,12,1.25,6,4.5,calculated_threshold,wait_next_real_trade,0.0,395,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s395_rx1_e240_bh240_trw12_k1p25_w6_m4p5_2e0e20e1bb,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,117,0.7099866159952535,-0.0318165433701346,0.0048321665101566,-0.157452579969218,36,3,0.2027027027027002,0.5009900990098621,65,1,38,78,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.157452579969218,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,0,market_01|market_02|market_03,0.6403445578868205,0.0044753001507096,-0.1646912518592239,0.1646912518592239,3.568663594470046,1015583.4,1294839.0,2310422.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1015583.4,1294839.0,2310422.4,0,0,584.0,1594.1999999999996,,,,9907.0,3.0,3.0,training_multimetric_new_exact,False
33,21,batch_00003,rolling_tr_sum,386,171,12,1.26,7,4.5,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e386_bh171_trw12_k1p26_w7_m4p5_d4e2b4e715,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,116,0.8299220645571919,-0.0039704623381793,0.005457332063429,-0.1547072228043352,36,4,0.2061157796451667,0.5130229696472765,66,1,37,78,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1547072228043352,v4_4_positive_entry_signal_repair_20260805,continuation_round_46_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_46_ai_adaptive_grid_all_window,2936504a57d9f659ba4991a041ef9313a0db57f8b9c1a05b299c1d44220f324b,v4_4_positive_entry_signal_repair_20260805::continuation_round_46_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.7560646439843179,0.005100465703982,-0.1622675531473247,0.1622675531473247,3.568663594470046,1006903.2,1283772.0,2290675.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1006903.2,1283772.0,2290675.2,0,0,587.0,1557.25,,,,9605.0,,,training_multimetric_new_exact,False
34,3,batch_00001,rolling_tr_sum,68,612,24,1.6,16,2.0,calculated_threshold,wait_next_real_trade,0.0,308,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s308_rx1_e68_bh612_trw24_k1p6_w16_m2_dc9bf574ed,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,20,0.2080898851259147,0.0609704575115996,0.0097104602126062,-0.0221656496514045,5,1,0.2152559227205201,0.5249999999999554,7,0,8,12,False,False,False,0,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.0221656496514045,v4_4_positive_entry_signal_repair_20260805,continuation_round_61_ai_adaptive_grid_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_61_ai_adaptive_grid_all_window,e281e08e2a1c6a0bab200a09786b53977bafd4631bfeb0ec0101ce28c4f1ba41,v4_4_positive_entry_signal_repair_20260805::continuation_round_61_ai_adaptive_grid_all_window,0,market_01|market_02|market_03,0.1995753221013922,0.0093535938531592,-0.0239170373341439,0.0239170373341439,3.568663594470046,173604.0,221340.0,394944.0,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,173604.0,221340.0,394944.0,0,0,479.0,2221.35,,,,11738.0,,,training_multimetric_new_exact,False
35,4417,batch_00369,rolling_tr_sum,384,240,22,1.0,6,4.5,calculated_threshold,wait_next_real_trade,0.0,330,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s330_rx1_e384_bh240_trw22_k1_w6_m4p5_0adc7887ef,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,91,0.5799623636855915,0.0816482208063726,0.0052269808984437,-0.1032122819023357,26,2,0.181069958847739,0.4760036917397392,55,0,27,64,True,True,False,2,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.1032122819023357,v4_4_positive_entry_signal_repair_20260805,full_4704_coordinate_repair_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\full_4704_coordinate_repair_all_window,eab3c2715b59802e89bab23eb61dabd210395ccbda521a2f20f3819b54b9fa72,v4_4_positive_entry_signal_repair_20260805::full_4704_coordinate_repair_all_window,2,market_03,0.5297087029531633,0.0048701145389967,-0.1080687105897003,0.1080687105897003,3.568663594470046,789898.2000000001,1007097.0,1796995.2,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,789898.2000000001,1007097.0,1796995.2,1,1,519.0,1411.0,,,,96.0,,,training_multimetric_new_exact,False
36,220,batch_00028,rolling_tr_sum,480,171,12,1.26,7,4.0,calculated_threshold,wait_next_real_trade,0.0,388,all_window,v4_4_rolling_tr_sum_bpall_window_fillcalculated_threshold_execwait_next_real_trade_slip0_sx1_s388_rx1_e480_bh171_trw12_k1p26_w7_m4_e66c37e667,net_drop_rebound_entry_peak_anchor_v4_4_all_window_rolling_tr_sum_calculated_execution_price_h_bounded_max_completed_w_drop_rebound_strict_low_close_fill_sample_end_close_pending_exit_next_real_trade_open_combined_exit,combined,True,True,117,0.743296398269276,0.0405119463808545,0.0049710993525564,-0.139194512908386,34,4,0.2058823529411764,0.4830045196929442,67,1,46,70,False,True,False,1,v4_4_scenario_groups_single_select_combined_exit_v3_20260801,single,0.139194512908386,v4_4_positive_entry_signal_repair_20260805,continuation_round_15_dual_purpose_broad_and_single_axis_all_window,F:\Backtest\Backtest V4.4\results\campaigns\v4_4_positive_entry_signal_repair_20260805\continuation_round_15_dual_purpose_broad_and_single_axis_all_window,9b49f80e28972524a859332a57b35a5912a9302ede9ada7770a045f8e3d40920,v4_4_positive_entry_signal_repair_20260805::continuation_round_15_dual_purpose_broad_and_single_axis_all_window,1,market_01|market_03,0.6723109897754627,0.0046142329931094,-0.1474968319213784,0.1474968319213784,3.568663594470046,1015583.4,1294839.0,2310422.4,KRW,k200m_shadow_cost_v2_derived_krw_notional_20260803,1015583.4,1294839.0,2310422.4,2,1,581.0,1427.7999999999984,,,,1951.0,,,training_multimetric_new_exact,False
